0.07 , 0.63 , 0.24 , 9.42
0.14 , 0.47000000000000003 , 0.16 , 9.42
0.21 , 0.24 , 0.24 , 9.65
0.28 , 0.0 , 0.16 , 9.81
0.35000000000000003 , -0.16 , 0.16 , 9.81
0.421 , -0.24 , 0.16 , 9.81
0.49 , -0.08 , 0.16 , 9.81
0.56 , 0.16 , 0.16 , 9.73
0.63 , 0.39 , 0.16 , 9.5
0.7000000000000001 , 0.31 , 0.16 , 9.57
0.77 , 0.08 , 0.16 , 9.73
0.84 , -0.08 , 0.16 , 9.89
0.91 , 0.16 , 0.16 , 9.65
0.98 , 0.08 , 0.16 , 9.73
1.05 , 0.08 , 0.24 , 9.65
1.12 , -0.08 , 0.16 , 9.73
1.19 , 0.16 , 0.16 , 9.65
1.26 , 0.08 , 0.16 , 9.65
1.33 , 0.08 , 0.16 , 9.73
1.4000000000000001 , -0.24 , 0.24 , 9.73
1.47 , 0.39 , 1.18 , 9.57
1.54 , -0.31 , 0.0 , 9.57
1.61 , -0.16 , 0.55 , 9.57
1.68 , -0.16 , 0.0 , 9.73
1.75 , 0.55 , -0.24 , 9.73
1.82 , -0.39 , -0.08 , 9.73
1.8900000000000001 , -0.63 , -0.55 , 9.73
1.96 , 0.78 , 0.78 , 9.73
2.0300000000000002 , 0.08 , -1.26 , 9.73
2.1 , 0.39 , -0.16 , 9.81
2.17 , 0.16 , 0.08 , 9.73
2.243 , 0.08 , 0.0 , 9.73
2.31 , 1.1 , -0.47000000000000003 , 9.73
2.38 , 0.0 , -0.24 , 9.73
2.45 , -0.16 , 0.08 , 9.73
2.52 , 0.86 , 0.08 , 9.73
2.59 , 0.0 , 0.16 , 9.73
2.66 , 0.63 , 0.24 , 9.73
2.73 , 0.55 , 0.16 , 9.73
2.8000000000000003 , 0.71 , -0.24 , 9.73
2.87 , 0.16 , -0.47000000000000003 , 9.73
2.94 , -0.24 , 0.16 , 9.65
3.0100000000000002 , 0.39 , 0.24 , 9.81
3.08 , 0.47000000000000003 , -0.16 , 9.73
3.15 , -0.08 , 0.08 , 9.65
3.22 , 0.55 , -0.47000000000000003 , 9.65
3.29 , 0.0 , -0.16 , 9.73
3.36 , 0.86 , -0.31 , 9.73
3.43 , 0.47000000000000003 , -0.39 , 9.81
3.5 , -0.08 , -0.55 , 9.73
3.5700000000000003 , 0.24 , -0.31 , 9.65
3.64 , 0.39 , -0.63 , 9.73
3.71 , -1.1 , -0.47000000000000003 , 9.65
3.7800000000000002 , -1.1 , 0.08 , 9.73
3.85 , 1.18 , -0.08 , 9.73
3.92 , -0.63 , -0.39 , 9.73
3.99 , 1.41 , -0.24 , 9.73
4.0600000000000005 , -0.16 , -0.31 , 9.81
4.13 , 0.24 , -0.31 , 9.81
4.2 , 0.0 , -0.31 , 9.73
4.2700000000000005 , 0.9400000000000001 , -0.24 , 9.81
4.34 , 0.0 , -0.24 , 9.73
4.41 , 0.39 , -0.31 , 9.81
4.48 , -0.63 , 0.0 , 9.89
4.55 , -0.39 , -0.31 , 9.73
4.62 , 0.86 , 0.16 , 9.73
4.69 , 0.0 , -0.31 , 9.81
4.76 , 1.41 , -0.24 , 9.5
4.83 , 0.08 , 0.24 , 9.34
4.9 , 0.08 , -0.16 , 10.120000000000001
4.97 , -0.86 , 0.08 , 9.81
5.04 , -0.08 , 0.0 , 9.81
5.11 , 0.0 , 0.08 , 9.81
5.18 , 0.0 , 0.08 , 9.73
5.25 , -0.08 , 0.0 , 9.81
5.32 , -0.08 , 0.0 , 9.73
5.39 , 0.0 , 0.0 , 9.73
5.53 , 0.0 , 0.0 , 9.73
5.6000000000000005 , -0.71 , 0.0 , 9.81
5.67 , -0.08 , -0.08 , 9.73
5.74 , -0.63 , 0.0 , 9.73
5.8100000000000005 , 0.39 , -0.08 , 9.73
5.88 , -0.24 , 0.16 , 9.73
5.95 , 1.02 , 0.08 , 9.65
6.0200000000000005 , 0.08 , 0.16 , 9.65
6.09 , 1.73 , 0.63 , 9.65
6.16 , -0.86 , 0.16 , 9.81
6.23 , 0.0 , 0.08 , 9.73
6.3 , 0.08 , 0.16 , 9.65
6.37 , 0.16 , 0.16 , 9.73
6.44 , 0.08 , 0.16 , 9.73
6.51 , 0.08 , 0.16 , 9.73
6.58 , 0.08 , 0.16 , 9.65
6.65 , 0.08 , 0.16 , 9.73
6.79 , 0.08 , 0.08 , 9.73
6.86 , -0.08 , 0.08 , 10.05
6.93 , -2.9 , 0.0 , 9.65
7.0 , -2.12 , -0.16 , 10.200000000000001
7.07 , -3.06 , -2.75 , 9.89
7.140000000000001 , -0.08 , -2.12 , 9.57
7.21 , -0.39 , -2.83 , 9.89
7.28 , 0.86 , -1.6500000000000001 , 9.73
7.3500000000000005 , 1.18 , -1.1 , 9.57
7.42 , 1.18 , -1.1 , 9.73
7.49 , 0.9400000000000001 , -1.02 , 9.81
7.5600000000000005 , 0.63 , -0.55 , 9.73
7.63 , 0.24 , 0.16 , 9.65
7.7 , 0.0 , 0.08 , 9.81
7.7700000000000005 , 0.08 , 0.16 , 9.73
7.84 , 0.24 , 0.16 , 9.65
7.91 , 0.0 , 0.24 , 9.81
7.98 , 0.9400000000000001 , 0.63 , 9.73
8.05 , -0.39 , -0.55 , 9.81
8.120000000000001 , 0.0 , 0.16 , 9.81
8.19 , 0.24 , 0.16 , 9.65
8.26 , 0.08 , 0.08 , 9.73
8.33 , 0.16 , 0.16 , 9.73
8.4 , 0.16 , 0.16 , 9.65
8.47 , 0.24 , 0.16 , 9.73
8.540000000000001 , 0.24 , 0.16 , 9.65
8.61 , 0.16 , 0.24 , 9.73
8.68 , 0.24 , 0.16 , 9.73
8.75 , 0.24 , 0.0 , 9.73
8.82 , 0.24 , 0.16 , 9.73
8.89 , 0.24 , 0.16 , 9.65
8.96 , 0.24 , 0.16 , 9.73
9.03 , 0.39 , 0.08 , 9.73
9.1 , 0.16 , 0.16 , 9.81
9.17 , 0.0 , 0.16 , 9.65
9.24 , 0.0 , 0.16 , 9.73
9.31 , 0.16 , 0.0 , 9.81
9.38 , 0.16 , 0.24 , 9.65
9.450000000000001 , 0.16 , 0.24 , 9.73
9.52 , 0.24 , 0.16 , 9.73
9.59 , 0.16 , 0.16 , 9.73
9.66 , 0.16 , 0.16 , 9.81
9.73 , 0.16 , 0.16 , 9.73
9.8 , 0.16 , 0.16 , 9.65
9.870000000000001 , 0.16 , 0.16 , 9.73
10.01 , 0.24 , 0.24 , 9.81
10.08 , 0.16 , 0.08 , 9.73
10.15 , 0.24 , 0.08 , 9.73
10.22 , 0.16 , 0.16 , 9.73
10.290000000000001 , 0.16 , -0.08 , 9.73
10.36 , 0.16 , 0.08 , 9.73
10.43 , 0.31 , -0.24 , 9.73
10.501 , 0.0 , 0.55 , 9.73
10.57 , 0.24 , -0.39 , 9.81
10.64 , -0.08 , -0.08 , 9.65
10.71 , 0.24 , -0.16 , 9.65
10.78 , 0.16 , 0.0 , 9.73
10.85 , 0.08 , 0.0 , 9.65
10.92 , 0.31 , 0.63 , 9.73
10.99 , 0.16 , 0.47000000000000003 , 9.73
11.06 , 0.24 , 1.49 , 9.73
11.13 , 0.24 , 0.39 , 9.65
11.200000000000001 , 0.16 , 0.16 , 9.73
11.27 , 0.16 , 0.16 , 9.73
11.34 , 0.08 , 0.16 , 9.73
11.41 , 0.16 , 0.16 , 9.65
11.48 , 0.16 , 0.16 , 9.73
11.55 , -0.08 , 0.9400000000000001 , 9.73
11.620000000000001 , 0.39 , 0.0 , 9.73
11.69 , 0.16 , -0.08 , 9.73
11.76 , 0.24 , 0.0 , 9.73
11.83 , 0.31 , -0.16 , 9.73
11.9 , 0.08 , 0.16 , 9.73
11.97 , 0.16 , 0.16 , 9.73
12.040000000000001 , 0.08 , 0.16 , 9.73
12.181000000000001 , 0.16 , 0.16 , 9.73
12.25 , 0.08 , 0.16 , 9.73
12.39 , 0.08 , 0.16 , 9.65
12.46 , 0.16 , 0.16 , 9.81
12.530000000000001 , 0.08 , 0.16 , 9.73
12.67 , 0.08 , 0.16 , 9.73
12.811 , 0.08 , 0.16 , 9.73
12.950000000000001 , 0.08 , 0.16 , 9.73
13.09 , 0.16 , 0.16 , 9.81
13.16 , 0.08 , 0.16 , 9.73
13.23 , 0.16 , 0.16 , 9.73
13.3 , 0.16 , 0.16 , 9.73
13.44 , 0.08 , 0.16 , 9.73
13.51 , 0.16 , 0.16 , 9.57
13.58 , 0.16 , 0.16 , 9.73
13.65 , 0.08 , 0.16 , 9.73
13.72 , 0.08 , 0.16 , 9.73
13.791 , 0.24 , 0.16 , 9.65
13.86 , 0.16 , 0.16 , 9.65
13.93 , 0.08 , 0.16 , 9.73
14.0 , 0.16 , 0.16 , 9.73
14.071 , 0.08 , 0.16 , 9.73
14.14 , 0.08 , 0.24 , 9.73
14.21 , 0.08 , 0.16 , 9.73
14.281 , 0.16 , 0.24 , 9.73
14.35 , 0.08 , 0.16 , 9.73
14.42 , 0.08 , 0.16 , 9.73
14.491 , 0.16 , 0.08 , 9.73
14.56 , 0.0 , 0.24 , 9.73
14.631 , 0.24 , -0.16 , 9.81
14.701 , 0.08 , 0.24 , 9.73
14.771 , 0.0 , 0.16 , 9.65
14.841000000000001 , 0.08 , 0.16 , 9.73
14.981 , 0.08 , 0.16 , 9.65
15.05 , 0.08 , 0.16 , 9.73
15.120000000000001 , 0.08 , 0.16 , 9.73
15.19 , 0.0 , 0.16 , 9.65
15.26 , 0.08 , 0.16 , 9.73
15.401 , 0.08 , 0.16 , 9.65
15.540000000000001 , 0.08 , 0.16 , 9.73
15.611 , 0.08 , 0.16 , 9.65
15.681000000000001 , 0.08 , 0.16 , 9.73
15.75 , 0.08 , 0.24 , 9.73
15.891 , 0.16 , 0.16 , 9.73
15.96 , 0.08 , 0.16 , 9.81
16.03 , 0.0 , 0.16 , 9.73
16.1 , 0.08 , 0.16 , 9.73
16.17 , 0.08 , 0.16 , 9.73
16.241 , 0.08 , 0.16 , 9.73
16.311 , 0.08 , 0.16 , 9.73
16.52 , 0.16 , 0.24 , 9.65
16.59 , 0.08 , 0.16 , 9.73
16.73 , 0.08 , 0.16 , 9.73
16.8 , 0.08 , 0.16 , 9.65
16.87 , 0.08 , 0.16 , 9.81
16.941 , 0.08 , 0.16 , 9.73
17.080000000000002 , 0.0 , 0.24 , 9.81
17.150000000000002 , 0.08 , 0.16 , 9.73
17.361 , 0.08 , 0.16 , 9.73
17.43 , 0.08 , 0.16 , 9.73
17.501 , 0.0 , 0.16 , 9.81
17.57 , 0.08 , 0.24 , 9.65
17.64 , 0.08 , 0.16 , 9.73
17.71 , 0.08 , 0.16 , 9.73
17.781 , 0.08 , 0.16 , 9.81
17.85 , 0.08 , 0.16 , 9.73
17.921 , 0.08 , 0.08 , 9.73
17.991 , 0.16 , 0.24 , 9.73
18.06 , 0.08 , 0.24 , 9.65
18.13 , 0.08 , 0.16 , 9.73
18.34 , 0.08 , 0.16 , 9.65
18.411 , 0.08 , 0.16 , 9.73
18.48 , 0.08 , 0.16 , 9.81
18.55 , 0.08 , 0.16 , 9.73
18.76 , 0.08 , 0.16 , 9.73
